Unnamed: 0,female,black,housing_expense_ratio,self_employed,married,mortgage_credit,consumer_credit,bad_history,PI_ratio,deny,loan_to_value,denied_PMI,accept
1719,0.0,1,0.23,0,1.0,2,4,0,0.23,0,0.7916667,0,1
1720,0.0,0,0.06,1,1.0,2,1,0,0.11,0,0.21935484,0,1
1721,1.0,0,0.28,0,0.0,2,1,0,0.37,0,0.70731705,0,1
1722,1.0,0,0.19,1,0.0,2,5,0,0.24,0,0.7878788,0,1
1723,0.0,0,0.13,0,1.0,2,1,0,0.19,0,0.4834254,0,1
1724,0.0,0,0.15,0,0.0,1,1,0,0.26,0,0.7969925,0,1
1725,0.0,0,0.32,0,1.0,1,2,0,0.33,0,0.54545456,0,1
1726,0.0,0,0.19,0,1.0,1,1,0,0.27,0,0.37931034,0,1
1727,0.0,0,0.28,1,1.0,1,1,0,0.28,0,0.5882353,0,1
1728,0.0,0,0.18,0,1.0,2,2,0,0.37,0,0.70212764,0,1
1729,0.0,0,0.18,1,1.0,1,6,0,0.28,0,0.46666667,0,1
1730,1.0,0,0.29,0,0.0,2,1,0,0.42,0,0.7398374,0,1
1731,0.0,0,0.28,0,1.0,1,1,0,0.39,0,0.7890499,0,1
1732,0.0,0,0.2,0,1.0,1,1,0,0.26,0,0.6993865,0,1
1733,0.0,0,0.32,0,1.0,1,1,0,0.33,0,0.7478559,0,1
1734,0.0,0,0.22,0,1.0,2,2,1,0.36,0,0.8969697,0,1
1735,0.0,0,0.31,0,0.0,2,1,0,0.33,0,0.7777778,0,1
1736,0.0,0,0.27,1,1.0,2,1,0,0.47,0,0.73846155,0,1
1737,1.0,0,0.38,1,0.0,1,1,0,0.57,0,0.7822222,0,1
1738,0.0,0,0.29,0,0.0,2,5,0,0.36,0,0.7305389,0,1
1739,1.0,1,0.31,0,0.0,2,6,0,0.35,0,0.72380954,0,1
1740,0.0,0,0.18,1,0.0,2,1,0,0.2,0,0.6394558,0,1
1741,0.0,0,0.1,1,1.0,1,1,0,0.11,0,0.6060606,0,1
1742,0.0,0,0.25,0,1.0,2,5,0,0.37,0,0.8857143,0,1
1743,0.0,0,0.11,0,0.0,2,1,0,0.16,0,0.72727275,0,1
1744,1.0,1,0.24,0,0.0,2,1,0,0.3,0,0.475,0,1
1745,0.0,0,0.26,1,1.0,2,1,0,0.35,0,0.7,0,1
1746,1.0,1,0.29,0,0.0,2,6,0,0.32,0,0.74285716,0,1
1747,0.0,0,0.27,0,1.0,2,5,0,0.33,0,0.7401575,0,1
1748,0.0,0,0.1,0,1.0,2,2,0,0.13,0,0.703125,0,1
1749,0.0,1,0.19,0,1.0,2,6,0,0.31,0,0.8848485,0,1
1750,0.0,0,0.24,0,1.0,2,1,0,0.27,0,0.84302324,0,1
1751,1.0,0,0.3,1,0.0,1,1,0,0.56,0,0.7940075,0,1
1752,1.0,1,0.28,0,0.0,2,1,0,0.31,0,0.7181818,0,1
1753,1.0,0,0.3,0,0.0,1,1,0,0.31,0,0.67741936,0,1
1754,0.0,1,0.3,0,0.0,2,1,0,0.34,0,0.9,0,1
1755,0.0,1,0.23,0,1.0,2,2,1,0.28,0,0.7155963,0,1
1756,1.0,0,0.29,0,1.0,2,1,0,0.37,0,0.79389316,0,1
1757,1.0,1,0.29,0,0.0,2,5,0,0.31,0,0.36627907,0,1
1758,1.0,0,0.32,0,0.0,2,4,0,0.32,0,0.19310345,0,1
1759,0.0,0,0.26,0,0.0,2,4,0,0.33,0,0.8636364,0,1
1760,0.0,0,0.02,0,1.0,2,1,0,0.25,0,0.8046875,0,1
1761,0.0,0,0.26,0,1.0,2,1,0,0.47,0,0.7977273,0,1
1762,0.0,0,0.14,0,1.0,2,1,0,0.26,0,0.88596493,0,1
1763,0.0,0,0.31,0,1.0,2,1,0,0.32,0,0.7952522,0,1
1764,1.0,0,0.32,0,0.0,2,1,0,0.39,0,0.890511,0,1
1765,1.0,1,0.28,0,0.0,2,1,0,0.32,0,0.9381443,0,1
1766,0.0,0,0.18,0,1.0,1,5,0,0.25,0,0.31007752,0,1
1767,0.0,0,0.09,0,1.0,2,1,0,0.11,0,0.28089887,0,1
1768,0.0,0,0.25,0,0.0,2,1,0,0.27,0,0.7990654,0,1
1769,1.0,0,0.3,0,0.0,2,1,0,0.31,0,0.7153846,0,1
1770,0.0,0,0.31,0,0.0,2,1,0,0.36,0,0.8701299,0,1
1771,0.0,0,0.08,0,1.0,2,3,0,0.24,0,0.6333333,0,1
1772,1.0,0,0.33,0,0.0,2,2,0,0.36,0,0.7777778,0,1
1773,0.0,0,0.3,0,1.0,1,1,0,0.39,0,0.75135136,0,1
1774,0.0,0,0.25,0,0.0,2,2,0,0.35,0,0.90434784,0,1
1775,1.0,1,0.3,0,0.0,2,1,0,0.33,0,0.6545454,0,1
1776,1.0,0,0.28,0,0.0,2,1,0,0.34,0,0.68,0,1
1777,0.0,0,0.5,0,0.0,1,2,0,0.51,0,0.794702,0,1
1778,0.0,0,0.3,0,1.0,2,1,0,0.3,0,0.79389316,0,1
1779,0.0,0,0.22,0,1.0,2,1,0,0.24,0,0.72405064,0,1
1780,1.0,1,0.28,0,0.0,2,1,0,0.3,0,0.95789474,0,1
1781,1.0,0,0.18,0,0.0,1,1,1,0.35,0,0.796875,0,1
1782,0.0,0,0.23,0,0.0,2,1,0,0.23,0,0.6213592,0,1
1783,0.0,0,0.21,0,0.0,2,1,0,0.23,0,0.64615387,0,1
1784,0.0,0,0.24,0,1.0,2,1,0,0.36,0,0.8,0,1
1785,0.0,0,0.28,0,1.0,2,1,0,0.28,0,0.6837607,0,1
1786,1.0,0,0.17,0,0.0,1,6,0,0.33,0,0.7714286,0,1
1787,0.0,0,0.26,0,1.0,2,6,0,0.31,0,0.73913044,0,1
1788,0.0,0,0.04,0,0.0,1,2,0,0.04,0,0.48913044,0,1
1789,0.0,0,0.34,0,1.0,1,1,0,0.35,0,0.6,0,1
1790,1.0,0,0.17,1,0.0,1,2,0,0.22,0,0.3974359,0,1
1791,0.0,0,0.25,0,1.0,2,4,0,0.26,0,0.71428573,0,1
1792,0.0,0,0.23,1,1.0,3,2,0,0.29,0,0.8,0,1
1793,1.0,0,0.26,0,0.0,2,1,0,0.31,0,0.6815287,0,1
1794,0.0,0,0.17,0,0.0,1,3,1,0.32,0,0.78064513,0,1
1795,0.0,0,0.12,0,0.0,3,4,0,0.38,0,0.7888889,0,1
1796,0.0,0,0.25,0,1.0,1,2,0,0.34,0,0.86266094,0,1
1797,0.0,0,0.31,0,1.0,1,1,0,0.34,0,0.68363637,0,1
1798,0.0,0,0.29,0,0.0,1,1,0,0.29,0,0.45517242,0,1
1799,0.0,0,0.27,0,0.0,2,1,0,0.31,0,0.85655737,0,1
1800,0.0,0,0.21,0,1.0,1,2,0,0.22,0,0.7446808,0,1
1801,0.0,0,0.28,0,0.0,2,1,0,0.34,0,0.6666667,0,1
1802,1.0,0,0.15,0,0.0,1,1,0,0.31,0,0.73636365,0,1
1803,0.0,0,0.24,0,1.0,1,2,0,0.31,0,0.6666667,0,1
1804,0.0,0,0.23,0,1.0,2,1,0,0.23,0,0.54347825,0,1
1805,0.0,0,0.11,1,1.0,1,1,0,0.47,1,0.9018868,1,0
1806,0.0,0,0.3,0,0.0,2,2,1,0.42,1,0.9044118,0,0
1807,0.0,1,0.33,0,1.0,2,4,0,0.39,1,0.93877554,0,0
1808,0.0,0,0.28,0,0.0,2,1,0,0.42,1,0.902439,1,0
1809,1.0,1,0.28,0,0.0,2,1,0,0.39,1,0.75151515,0,0
1810,0.0,0,0.2,0,0.0,1,1,0,0.33,1,0.84615386,0,0
1811,1.0,0,0.23,1,0.0,1,3,0,0.28,1,0.69536424,0,0
1812,0.0,0,0.31,0,1.0,2,1,0,0.52,1,0.7354839,0,0
1813,0.0,0,0.02,0,1.0,2,1,0,0.07,1,0.77272725,0,0
1814,1.0,1,0.27,0,0.0,2,2,1,0.44,1,0.90434784,0,0
1815,0.0,0,0.27,0,1.0,2,2,0,0.36,1,0.8854167,0,0
1816,1.0,0,0.28,0,0.0,2,2,0,0.42,1,0.62068963,1,0
1817,0.0,1,0.28,0,0.0,2,3,0,0.44,1,0.7909091,0,0
1818,0.0,0,0.43,1,1.0,2,5,0,0.46,1,0.8,0,0
1819,0.0,1,0.33,0,1.0,2,5,1,0.47,1,0.9541985,0,0
1820,0.0,1,0.28,0,1.0,2,6,1,0.38,1,0.9,0,0
1821,0.0,0,0.34,0,1.0,2,1,0,0.48,1,0.8833333,0,0
1822,0.0,0,0.27,0,1.0,2,1,0,0.28,1,0.7,0,0
1823,0.0,1,0.34,0,1.0,2,5,0,0.37,1,0.77,0,0
1824,0.0,1,0.27,0,0.0,2,5,1,0.35,1,0.93442625,1,0
1825,0.0,1,0.37,0,1.0,2,2,1,0.4,1,0.942029,0,0
1826,0.0,0,0.16,1,0.0,2,2,0,0.36,1,0.80536914,0,0
1827,0.0,1,0.27,0,1.0,2,4,0,0.34,1,0.8169014,0,0
1828,0.0,1,0.27,0,1.0,2,6,1,0.45,1,0.90909094,0,0
1829,0.0,0,0.31,1,1.0,2,2,0,0.4,1,0.9248555,0,0
1830,1.0,1,0.27,0,1.0,2,1,0,0.38,1,1.0275229,0,0
1831,0.0,1,0.06,0,1.0,4,6,1,0.18,1,0.8,0,0
1832,0.0,0,0.26,0,1.0,1,6,1,0.38,1,0.8826291,0,0
1833,1.0,0,0.27,0,0.0,1,1,0,0.37,1,0.84375,0,0
1834,1.0,0,0.13,1,0.0,2,5,1,0.16,1,1.416,0,0
1835,0.0,0,0.31,0,0.0,2,2,0,0.37,1,0.8119658,1,0
1836,0.0,0,0.15,0,1.0,2,6,0,0.2,1,0.6122449,0,0
1837,1.0,0,0.24,0,0.0,2,1,0,0.32,1,0.9518072,1,0
1838,1.0,0,0.26,0,0.0,2,2,0,0.32,0,0.796875,0,1
1839,0.0,0,0.26,0,0.0,2,2,0,0.36,0,0.9281046,0,1
1840,0.0,0,0.27,0,1.0,2,1,0,0.34,0,0.8359375,0,1
1841,0.0,0,0.21,0,0.0,2,1,0,0.34,0,0.91812867,0,1
1842,0.0,0,0.26,0,1.0,1,1,0,0.36,0,0.8176101,0,1
1843,0.0,0,0.19,1,1.0,2,1,0,0.19,0,0.62975776,0,1
1844,0.0,0,0.25,0,0.0,2,1,0,0.34,0,0.8625,0,1
1845,0.0,0,0.21,0,0.0,2,1,0,0.23,0,0.71005917,0,1
1846,0.0,0,0.14,0,1.0,1,1,0,0.14,0,0.5614407,0,1
1847,0.0,0,0.21,0,1.0,2,2,0,0.35,0,0.7894737,0,1
1848,0.0,0,0.27,0,1.0,2,2,0,0.33,1,0.8989547,1,0
1849,0.0,0,0.17,0,0.0,2,1,0,0.18,0,0.6918239,0,1
1850,0.0,0,0.26,0,0.0,2,1,0,0.26,0,0.86092716,0,1
1851,0.0,0,0.34,0,1.0,2,5,0,0.34,1,0.8909091,0,0
1852,0.0,0,0.24,0,0.0,2,1,0,0.26,0,0.56390977,0,1
1853,1.0,0,0.26,0,0.0,2,1,0,0.26,0,0.78625953,0,1
1854,0.0,0,0.21,0,1.0,1,1,0,0.22,0,0.61576355,0,1
1855,0.0,0,0.23,0,1.0,1,1,0,0.29,0,0.5882353,0,1
1856,0.0,0,0.16,0,0.0,2,1,0,0.29,0,0.6814159,0,1
1857,0.0,0,0.21,1,1.0,2,1,0,0.28,0,0.6666667,0,1
1858,0.0,0,0.22,1,1.0,2,1,0,0.25,0,0.7777778,0,1
1859,0.0,0,0.27,0,0.0,2,1,0,0.31,0,0.7837838,0,1
1860,0.0,0,0.27,0,0.0,2,1,0,0.36,0,0.75238097,0,1
1861,0.0,0,0.22,0,1.0,2,1,0,0.24,0,0.85658914,0,1
1862,0.0,0,0.25,1,1.0,2,1,0,0.34,0,0.78918916,0,1
1863,0.0,0,0.21,0,1.0,1,3,0,0.37,0,0.7709497,0,1
1864,0.0,0,0.29,0,1.0,2,5,0,0.34,1,0.84390247,1,0
1865,0.0,0,0.28,0,1.0,1,2,0,0.28,0,0.72432435,0,1
1866,0.0,0,0.25,0,1.0,2,1,0,0.36,0,0.75373137,0,1
1867,0.0,0,0.22,0,1.0,2,5,0,0.36,0,0.9183673,0,1
1868,0.0,0,0.23,0,1.0,2,3,0,0.35,0,0.87647057,0,1
1869,0.0,0,0.12,0,1.0,2,1,0,0.24,0,0.465625,0,1
1870,0.0,0,0.28,1,1.0,1,2,0,0.38,0,0.6469003,0,1
1871,0.0,0,0.26,0,1.0,2,4,0,0.35,0,0.74766356,0,1
1872,0.0,0,0.26,0,1.0,2,2,0,0.4,0,0.7909091,0,1
1873,0.0,0,0.27,0,1.0,2,2,0,0.4,0,0.8776978,0,1
1874,0.0,0,0.22,0,1.0,2,5,1,0.36,0,0.79518074,0,1
1875,0.0,0,0.33,0,1.0,1,1,0,0.38,0,0.8697674,0,1
1876,0.0,1,0.28,0,1.0,2,6,1,0.4,0,0.88235295,0,1
1877,0.0,0,0.37,0,1.0,1,6,1,0.44,1,0.9,0,0
1878,0.0,1,0.23,0,1.0,2,6,0,0.41,0,0.8807947,0,1
1879,0.0,1,0.24,0,1.0,2,5,1,0.37,1,0.8,0,0
1880,0.0,1,0.33,0,1.0,2,5,0,0.33,1,0.9,0,0
1881,0.0,0,0.16,1,1.0,2,4,0,0.39,1,0.7980769,0,0
1882,1.0,0,0.23,0,0.0,2,3,0,0.32,0,0.8323699,0,1
1883,0.0,1,0.17,0,1.0,2,6,1,0.38,1,0.8684211,0,0
1884,0.0,0,0.06,1,0.0,3,2,0,0.21,0,0.75,0,1
1885,0.0,0,0.23,0,0.0,2,1,0,0.44,1,0.5840708,0,0
1886,0.0,0,0.12,1,1.0,1,1,1,0.19,1,0.82901555,0,0
1887,0.0,0,0.19,0,1.0,2,1,0,0.39,0,0.71681416,0,1
1888,0.0,1,0.34,0,1.0,2,1,0,0.4,0,0.904,0,1
1889,0.0,0,0.37,0,1.0,1,1,0,0.44,0,0.8367347,0,1
1890,1.0,1,0.19,0,0.0,2,5,1,0.34,1,0.9,0,0
1891,1.0,1,0.31,0,0.0,2,1,1,0.36,0,0.7777778,0,1
1892,0.0,0,0.25,0,1.0,1,1,0,0.27,0,0.72254336,0,1
1893,0.0,0,0.26,0,1.0,2,3,0,0.39,0,0.7664671,0,1
1894,1.0,0,0.34,0,1.0,2,1,0,0.36,0,0.8972973,0,1
1895,0.0,0,0.26,0,0.0,2,2,0,0.37,0,0.79452056,0,1
1896,0.0,1,0.21,0,1.0,2,4,0,0.36,0,0.7610063,0,1
1897,0.0,0,0.09,0,1.0,1,5,0,0.43,0,0.5180723,0,1
1898,1.0,1,0.23,0,1.0,2,1,0,0.39,1,0.8,0,0
1899,0.0,0,0.32,0,1.0,2,1,0,0.33,0,0.9,0,1
1900,1.0,1,0.27,0,0.0,1,2,0,0.43,0,0.9,0,1
1901,0.0,0,0.19,0,1.0,1,2,0,0.34,0,0.8,0,1
1902,0.0,1,0.11,0,0.0,2,1,0,0.2,0,0.8604651,0,1
1903,1.0,0,0.2,0,0.0,2,1,0,0.28,0,0.9,0,1
1904,0.0,0,0.26,0,0.0,2,5,0,0.42,1,0.8951613,0,0
1905,0.0,0,0.22,0,0.0,2,1,0,0.39,0,0.9,0,1
1906,0.0,1,0.66,0,0.0,2,6,1,0.74,1,0.8,0,0
1907,1.0,0,0.22,0,1.0,1,1,0,0.27,0,0.5641026,0,1
1908,0.0,0,0.24,0,0.0,2,5,1,0.24,0,0.9,0,1
1909,0.0,0,0.17,0,1.0,1,1,0,0.37,0,0.6574074,0,1
1910,0.0,0,0.34,0,0.0,3,6,0,0.43,1,0.75151515,0,0
1911,0.0,1,0.17,0,0.0,1,6,0,0.34,0,0.8435374,0,1
1912,1.0,1,0.51,0,0.0,2,1,1,0.58,1,0.8982301,0,0
1913,0.0,0,0.32,0,1.0,2,1,0,0.4,0,0.79378533,0,1
1914,0.0,1,0.15,0,1.0,2,6,0,0.42,0,0.89542484,0,1
1915,1.0,1,0.15,0,0.0,2,6,0,0.42,0,0.89542484,0,1
1916,0.0,0,0.32,1,1.0,2,1,0,0.37,1,0.8697674,0,0
1917,0.0,0,0.34,0,1.0,2,1,0,0.39,0,0.8639456,0,1
1918,0.0,0,0.26,0,0.0,2,1,0,0.39,0,0.886076,0,1
1919,0.0,0,0.08,0,0.0,1,1,1,0.28,0,0.8907563,0,1
1920,1.0,0,0.27,0,0.0,2,1,0,0.34,0,0.68,0,1
1921,0.0,0,0.22,0,1.0,2,4,0,0.25,1,1.05,0,0
1922,0.0,0,0.31,1,1.0,1,2,0,0.35,0,0.8,0,1
1923,0.0,0,0.14,1,1.0,1,5,0,0.33,0,0.8,0,1
1924,0.0,0,0.32,1,1.0,2,5,0,0.37,1,0.83756346,0,0
1925,0.0,0,0.26,0,1.0,2,1,0,0.26,1,0.9,0,0
1926,0.0,0,0.29,0,1.0,2,1,0,0.24,0,0.81,0,1
1927,0.0,0,1.1,1,0.0,1,1,1,,1,1.0375,0,0
1928,0.0,0,1.1,1,0.0,1,1,1,,1,1.0375,0,0
1929,0.0,0,0.2,0,1.0,2,1,0,0.39,0,0.85897434,0,1
1930,0.0,0,0.35,0,1.0,2,2,0,0.42,0,0.7443609,0,1
1931,0.0,0,0.31,0,1.0,2,1,1,0.41,1,0.8851351,0,0
1932,0.0,0,0.26,0,1.0,2,2,0,0.37,0,0.89411765,0,1
1933,0.0,0,0.19,0,0.0,2,2,0,0.26,0,0.8827586,0,1
1934,0.0,0,0.16,0,1.0,1,6,0,0.37,1,0.7962963,0,0
1935,0.0,1,0.36,1,0.0,2,4,0,0.43,1,0.8875,0,0
1936,0.0,0,0.39,0,0.0,2,6,1,0.4,1,0.7941176,0,0
1937,0.0,0,0.32,0,0.0,2,5,0,0.47,0,0.74647886,0,1
1938,0.0,0,0.2,0,1.0,2,5,0,0.36,0,0.6923077,0,1
1939,0.0,0,0.27,1,0.0,2,1,0,0.34,0,0.78571427,0,1
1940,0.0,1,0.29,0,1.0,2,4,0,0.29,0,0.9,0,1
1941,1.0,0,0.33,0,0.0,2,1,0,0.39,0,0.8992248,0,1
1942,0.0,1,0.31,0,1.0,1,5,0,0.31,0,0.90140843,0,1
1943,0.0,0,0.32,0,1.0,2,1,0,0.4,0,0.8828125,0,1
1944,0.0,0,0.18,0,1.0,2,1,0,0.39,0,0.875,0,1
1945,0.0,0,0.34,0,1.0,1,5,0,0.41,1,0.7647059,0,0
1946,1.0,0,0.36,0,0.0,2,1,0,0.38,0,0.712963,0,1
1947,0.0,0,0.16,0,1.0,2,5,0,0.33,0,0.7,0,1
1948,1.0,1,0.39,0,0.0,2,5,0,0.39,1,0.8689655,0,0
1949,0.0,0,0.1,0,1.0,2,2,0,0.29,0,0.6447368,0,1
1950,0.0,0,0.14,0,1.0,1,1,0,0.36,0,0.6403509,0,1
1951,0.0,0,0.24,0,1.0,3,5,0,0.36,0,0.8942731,0,1
1952,0.0,0,0.36,0,1.0,1,5,0,0.47,0,0.71428573,0,1
1953,0.0,0,0.29,0,0.0,2,1,0,0.34,0,0.8,0,1
1954,0.0,0,0.27,0,1.0,1,1,0,0.36,0,0.7297297,0,1
1955,0.0,0,0.29,0,0.0,2,1,0,0.34,0,0.8,0,1
1956,0.0,0,0.37,0,0.0,2,3,0,0.38,1,0.872093,0,0
1957,0.0,0,0.3,0,1.0,1,6,0,0.38,0,0.7854985,0,1
1958,0.0,0,0.32,0,1.0,2,1,0,0.4,0,0.85128206,0,1
1959,0.0,0,0.13,0,0.0,3,3,1,0.47,1,0.8,0,0
1960,0.0,1,0.31,0,1.0,2,1,0,0.35,0,0.8888889,0,1
1961,0.0,0,0.24,0,1.0,2,1,0,0.41,0,0.8951613,0,1
1962,0.0,1,0.24,0,0.0,2,1,0,0.38,0,0.76086956,0,1
1963,1.0,1,0.29,0,1.0,2,1,0,0.38,0,0.7852349,0,1
1964,0.0,0,0.25,0,1.0,2,1,0,0.29,1,0.8608696,0,0
1965,0.0,0,0.22,0,1.0,4,6,0,0.36,0,0.70526314,0,1
1966,0.0,0,0.27,0,0.0,2,1,0,0.39,0,0.8333333,0,1
1967,1.0,0,0.34,0,0.0,2,1,0,0.41,0,0.8852459,0,1
1968,1.0,0,0.59,0,0.0,2,5,0,0.63,1,0.8136095,0,0
1969,1.0,0,0.22,0,0.0,2,1,0,0.26,0,0.8947368,0,1
1970,0.0,0,0.23,0,1.0,2,6,0,0.28,0,0.877193,0,1
1971,0.0,1,0.26,0,0.0,2,1,1,0.31,0,0.8974359,0,1
1972,0.0,0,0.18,0,1.0,2,1,0,0.23,0,0.89361703,0,1
1973,0.0,0,0.32,0,1.0,2,1,0,0.42,0,0.8982036,0,1
1974,0.0,1,0.25,0,0.0,2,4,0,0.29,1,0.6972477,0,0
1975,0.0,0,0.27,0,1.0,1,1,0,0.32,0,0.8,0,1
1976,1.0,0,0.21,0,0.0,1,2,0,0.35,0,0.877193,0,1
1977,0.0,0,0.24,0,1.0,1,2,0,0.43,0,0.76585364,0,1
1978,0.0,0,0.33,0,1.0,2,5,0,0.41,0,0.9028571,0,1
1979,0.0,0,0.09,0,1.0,2,1,0,0.37,0,0.703125,0,1
1980,0.0,0,0.3,1,1.0,1,1,1,0.39,0,0.80038023,0,1
1981,0.0,0,0.27,0,0.0,2,5,0,0.46,1,0.84,0,0
1982,0.0,0,0.27,0,1.0,2,1,0,0.38,0,0.8705036,0,1
1983,0.0,0,0.3,0,1.0,2,1,0,0.33,0,0.46875,0,1
1984,1.0,0,0.24,0,1.0,3,2,1,0.34,0,0.657277,0,1
1985,0.0,0,0.23,0,1.0,2,1,0,0.27,1,0.75757575,0,0
1986,0.0,0,0.25,1,1.0,1,5,0,0.36,0,0.6451613,0,1
1987,0.0,0,0.23,0,1.0,2,1,0,0.37,0,0.7548077,0,1
1988,0.0,0,0.18,0,1.0,2,1,0,0.25,0,0.7184466,0,1
1989,1.0,0,0.25,0,1.0,1,1,0,0.35,0,0.7047619,0,1
1990,0.0,0,0.23,0,1.0,2,1,0,0.26,0,0.51428574,0,1
1991,0.0,0,0.23,0,1.0,1,1,0,0.34,0,0.9411765,0,1
1992,0.0,0,0.254,0,1.0,2,3,0,0.33099997,0,0.84821427,0,1
1993,1.0,0,0.292,0,1.0,1,1,0,0.375,0,0.9166667,0,1
1994,0.0,0,0.2293,0,0.0,2,1,0,0.2343,0,0.775,0,1
1995,0.0,0,0.268,0,0.0,2,1,0,0.39200002,0,0.8083832,0,1
1996,0.0,0,0.287,0,1.0,2,1,0,0.34849998,0,0.49456522,0,1
1997,0.0,0,0.234,0,1.0,1,2,0,0.261,0,0.5182073,0,1
1998,1.0,0,0.231,0,0.0,2,6,0,0.322,1,0.94186044,0,0
1999,1.0,0,0.09,0,1.0,2,1,0,0.21700001,0,0.75301206,0,1
2000,0.0,0,0.124,0,1.0,1,1,0,0.126,0,0.27272728,0,1
2001,0.0,0,0.249,0,1.0,1,3,0,0.313,0,0.7312253,0,1
2002,0.0,0,0.26700002,0,1.0,1,1,0,0.324,0,0.8873239,0,1
2003,0.0,1,0.296,0,1.0,1,1,0,0.38099998,0,0.8974359,0,1
2004,0.0,0,0.244,0,1.0,2,1,0,0.35,0,0.8,0,1
2005,0.0,0,0.058000002,0,0.0,1,2,0,0.099,0,0.65156794,0,1
2006,0.0,0,0.214,0,0.0,2,1,0,0.219,0,0.55932206,0,1
2007,0.0,0,0.28,0,1.0,1,1,0,0.38599998,0,0.7811159,1,1
2008,0.0,0,0.257,0,1.0,3,2,0,0.36200002,0,0.87222224,0,1
2009,0.0,0,0.2502,0,1.0,1,2,0,0.29700002,0,0.6977612,0,1
2010,0.0,0,0.283,0,1.0,3,1,0,0.39900002,0,0.44680852,0,1
2011,0.0,0,0.269,0,1.0,2,1,0,0.287,0,0.93125,0,1
2012,0.0,0,0.307,0,1.0,2,2,0,0.35599998,0,0.7644445,0,1
2013,0.0,0,0.202,0,1.0,2,1,0,0.347,0,0.7,0,1
2014,0.0,0,0.285,0,0.0,2,2,0,0.305,0,0.9375,0,1
2015,0.0,0,0.234,0,1.0,1,1,0,0.296,0,0.5081522,0,1
2016,0.0,0,0.315,0,1.0,2,1,0,0.373,0,0.7654321,0,1
2017,0.0,0,0.21100001,0,0.0,1,1,0,0.236,0,0.77916664,0,1
2018,0.0,0,0.296,0,1.0,1,3,0,0.33400002,0,0.8955224,0,1
2019,0.0,0,0.27,0,0.0,1,2,0,0.311,0,0.7746032,0,1
2020,0.0,0,0.118999995,0,1.0,1,1,0,0.143,0,0.08695652,0,1
2021,0.0,0,0.282,0,1.0,1,1,0,0.29299998,0,0.7788779,0,1
2022,0.0,0,0.16399999,0,0.0,2,1,0,0.19299999,0,0.5585586,0,1
2023,1.0,0,0.312,0,0.0,2,6,0,0.3548,0,0.6896552,0,1
2024,0.0,0,0.266,0,1.0,2,1,0,0.341,0,0.8984375,0,1
2025,0.0,0,0.24299999,0,1.0,2,1,0,0.371,0,0.8965517,0,1
2026,0.0,0,0.292,1,0.0,2,3,0,0.34,0,0.89361703,0,1
2027,1.0,1,0.3024,0,0.0,2,1,0,0.32880002,0,0.8997429,0,1
2028,0.0,0,0.237,0,1.0,2,1,0,0.352,0,0.8,0,1
2029,0.0,0,0.3151,0,0.0,2,1,0,0.3151,0,0.62068963,0,1
2030,1.0,0,0.26790002,0,1.0,2,1,0,0.3496,0,0.80088496,0,1
2031,0.0,0,0.23799999,0,0.0,2,2,0,0.345,0,0.9035088,0,1
2032,0.0,0,0.22299999,0,0.0,2,6,0,0.301,0,0.9,0,1
2033,0.0,0,0.268,0,1.0,2,1,0,0.337,0,0.86013985,0,1
2034,0.0,0,0.305,0,0.0,2,1,0,0.311,0,0.71895427,0,1
2035,0.0,0,0.2649,0,0.0,2,6,0,0.3777,0,0.7986577,0,1
2036,0.0,0,0.24700001,0,1.0,2,5,0,0.32099998,0,0.8,0,1
2037,0.0,0,0.2714,0,1.0,2,2,0,0.35810003,0,0.8965517,0,1
2038,0.0,0,0.284,0,1.0,1,2,0,0.32700002,0,0.73142856,0,1
2039,0.0,0,0.203,0,1.0,1,1,0,0.36400002,0,0.8861386,0,1
2040,1.0,0,0.2193,0,1.0,2,6,0,0.3149,0,0.80246913,0,1
2041,0.0,0,0.2713,0,0.0,1,6,0,0.442,1,0.8980892,0,0
2042,0.0,0,0.23799999,0,0.0,2,5,0,0.35799998,0,0.82481754,0,1
2043,0.0,0,0.265,0,1.0,1,5,0,0.324,0,0.714626,0,1
2044,0.0,0,0.264,0,0.0,2,1,0,0.384,0,0.8142857,0,1
2045,0.0,0,0.214,0,0.0,2,3,0,0.387,0,0.6896552,0,1
2046,0.0,0,0.2883,0,1.0,2,1,1,0.3614,0,0.6928407,0,1
2047,0.0,0,0.33400002,0,1.0,2,1,0,0.336,0,0.8,0,1
2048,1.0,0,0.30719998,0,0.0,1,2,0,0.3472,0,0.76,0,1
2049,0.0,0,0.090100005,1,0.0,2,1,0,0.22,0,0.6929134,0,1
2050,0.0,0,0.3019,0,1.0,1,1,0,0.3172,0,0.5,0,1
2051,0.0,1,0.377,0,0.0,2,1,0,0.518,1,0.76744187,1,0
2052,1.0,0,0.3065,0,0.0,2,1,0,0.30879998,0,0.84056044,0,1
2053,0.0,0,0.2742,0,1.0,1,6,0,0.32950002,0,0.4680851,0,1
2054,0.0,0,0.2845,1,1.0,2,1,0,0.32799998,0,0.9,0,1
2055,1.0,0,0.322,0,0.0,1,5,0,0.36,0,0.6486486,0,1
2056,0.0,0,0.276,0,1.0,2,6,0,0.314,0,0.94078946,0,1
2057,0.0,0,0.274,0,1.0,1,1,0,0.38799998,0,0.7096774,0,1
2058,0.0,0,0.192,0,0.0,2,2,0,0.371,0,0.9020979,0,1
